brand,age,km_class,price
Maxus,6.0,0-50tkm,
Maxus,6.0,50-100tkm,
Maxus,6.0,100-150tkm,
Maxus,6.0,150-200tkm,
Maxus,6.0,200-250tkm,
Maxus,6.0,250-300tkm,
Maxus,6.0,yli300tkm,
Maxus,7.0,0-50tkm,
Maxus,7.0,50-100tkm,
Maxus,7.0,100-150tkm,
Maxus,7.0,150-200tkm,
Maxus,7.0,200-250tkm,
Maxus,7.0,250-300tkm,
Maxus,7.0,yli300tkm,
Maxus,8.0,0-50tkm,
Maxus,8.0,50-100tkm,
Maxus,8.0,100-150tkm,
Maxus,8.0,150-200tkm,
Maxus,8.0,200-250tkm,
Maxus,8.0,250-300tkm,
Maxus,8.0,yli300tkm,
Maxus,9.0,0-50tkm,
Maxus,9.0,50-100tkm,
Maxus,9.0,100-150tkm,
Maxus,9.0,150-200tkm,
Maxus,9.0,200-250tkm,
Maxus,9.0,250-300tkm,
Maxus,9.0,yli300tkm,
Maxus,10.0,0-50tkm,
Maxus,10.0,50-100tkm,
Maxus,10.0,100-150tkm,
Maxus,10.0,150-200tkm,
Maxus,10.0,200-250tkm,
Maxus,10.0,250-300tkm,
Maxus,10.0,yli300tkm,
Maxus,11.0,0-50tkm,
Maxus,11.0,50-100tkm,
Maxus,11.0,100-150tkm,
Maxus,11.0,150-200tkm,
Maxus,11.0,200-250tkm,
Maxus,11.0,250-300tkm,
Maxus,11.0,yli300tkm,
Maxus,12.0,0-50tkm,
Maxus,12.0,50-100tkm,
Maxus,12.0,100-150tkm,
Maxus,12.0,150-200tkm,
Maxus,12.0,200-250tkm,
Maxus,12.0,250-300tkm,
Maxus,12.0,yli300tkm,
Maxus,13.0,0-50tkm,
Maxus,13.0,50-100tkm,
Maxus,13.0,100-150tkm,
Maxus,13.0,150-200tkm,
Maxus,13.0,200-250tkm,
Maxus,13.0,250-300tkm,
Maxus,13.0,yli300tkm,
Maxus,14.0,0-50tkm,
Maxus,14.0,50-100tkm,
Maxus,14.0,100-150tkm,
Maxus,14.0,150-200tkm,
Maxus,14.0,200-250tkm,
Maxus,14.0,250-300tkm,
Maxus,14.0,yli300tkm,
Maxus,15.0,0-50tkm,
Maxus,15.0,50-100tkm,
Maxus,15.0,100-150tkm,
Maxus,15.0,150-200tkm,
Maxus,15.0,200-250tkm,
Maxus,15.0,250-300tkm,
Maxus,15.0,yli300tkm,
Maxus,16.0,0-50tkm,
Maxus,16.0,50-100tkm,
Maxus,16.0,100-150tkm,
Maxus,16.0,150-200tkm,
Maxus,16.0,200-250tkm,
Maxus,16.0,250-300tkm,
Maxus,16.0,yli300tkm,
Maxus,17.0,0-50tkm,
Maxus,17.0,50-100tkm,
Maxus,17.0,100-150tkm,
Maxus,17.0,150-200tkm,
Maxus,17.0,200-250tkm,
Maxus,17.0,250-300tkm,
Maxus,17.0,yli300tkm,
Maxus,18.0,0-50tkm,
Maxus,18.0,50-100tkm,
Maxus,18.0,100-150tkm,
Maxus,18.0,150-200tkm,
Maxus,18.0,200-250tkm,
Maxus,18.0,250-300tkm,
Maxus,18.0,yli300tkm,
Maxus,19.0,0-50tkm,
Maxus,19.0,50-100tkm,
Maxus,19.0,100-150tkm,
Maxus,19.0,150-200tkm,
Maxus,19.0,200-250tkm,
Maxus,19.0,250-300tkm,
Maxus,19.0,yli300tkm,
Maxus,20.0,0-50tkm,
Maxus,20.0,50-100tkm,
Maxus,20.0,100-150tkm,
Maxus,20.0,150-200tkm,
Maxus,20.0,200-250tkm,
Maxus,20.0,250-300tkm,
Maxus,20.0,yli300tkm,
Mazda,0.0,0-50tkm,33400.0
Mazda,0.0,50-100tkm,
Mazda,0.0,100-150tkm,
Mazda,0.0,150-200tkm,
Mazda,0.0,200-250tkm,
Mazda,0.0,250-300tkm,
Mazda,0.0,yli300tkm,
Mazda,1.0,0-50tkm,23900.0
Mazda,1.0,50-100tkm,18270.0
Mazda,1.0,100-150tkm,
Mazda,1.0,150-200tkm,
Mazda,1.0,200-250tkm,
Mazda,1.0,250-300tkm,
Mazda,1.0,yli300tkm,
Mazda,2.0,0-50tkm,19895.0
Mazda,2.0,50-100tkm,31965.0
Mazda,2.0,100-150tkm,
Mazda,2.0,150-200tkm,
Mazda,2.0,200-250tkm,
Mazda,2.0,250-300tkm,
Mazda,2.0,yli300tkm,
Mazda,3.0,0-50tkm,22900.0
Mazda,3.0,50-100tkm,22795.0
Mazda,3.0,100-150tkm,19845.0
Mazda,3.0,150-200tkm,
Mazda,3.0,200-250tkm,
Mazda,3.0,250-300tkm,
Mazda,3.0,yli300tkm,
Mazda,4.0,0-50tkm,20890.0
Mazda,4.0,50-100tkm,21400.0
Mazda,4.0,100-150tkm,17500.0
Mazda,4.0,150-200tkm,
Mazda,4.0,200-250tkm,
Mazda,4.0,250-300tkm,
Mazda,4.0,yli300tkm,
Mazda,5.0,0-50tkm,21225.0
Mazda,5.0,50-100tkm,18195.0
Mazda,5.0,100-150tkm,18480.0
Mazda,5.0,150-200tkm,
Mazda,5.0,200-250tkm,
Mazda,5.0,250-300tkm,
Mazda,5.0,yli300tkm,
Mazda,6.0,0-50tkm,14640.0
Mazda,6.0,50-100tkm,12825.0
Mazda,6.0,100-150tkm,14970.0
Mazda,6.0,150-200tkm,14400.0
Mazda,6.0,200-250tkm,
Mazda,6.0,250-300tkm,
Mazda,6.0,yli300tkm,
Mazda,7.0,0-50tkm,16400.0
Mazda,7.0,50-100tkm,16690.0
Mazda,7.0,100-150tkm,15435.0
Mazda,7.0,150-200tkm,17890.0
Mazda,7.0,200-250tkm,11940.0
Mazda,7.0,250-300tkm,
Mazda,7.0,yli300tkm,
Mazda,8.0,0-50tkm,23850.0
Mazda,8.0,50-100tkm,15595.0
Mazda,8.0,100-150tkm,14490.0
Mazda,8.0,150-200tkm,12890.0
Mazda,8.0,200-250tkm,10385.0
Mazda,8.0,250-300tkm,10900.0
Mazda,8.0,yli300tkm,
Mazda,9.0,0-50tkm,
Mazda,9.0,50-100tkm,13395.0
Mazda,9.0,100-150tkm,12900.0
Mazda,9.0,150-200tkm,10175.0
Mazda,9.0,200-250tkm,8445.0
Mazda,9.0,250-300tkm,
Mazda,9.0,yli300tkm,
Mazda,10.0,0-50tkm,
Mazda,10.0,50-100tkm,14645.0
Mazda,10.0,100-150tkm,13195.0
Mazda,10.0,150-200tkm,12490.0
Mazda,10.0,200-250tkm,8890.0
Mazda,10.0,250-300tkm,8640.0
Mazda,10.0,yli300tkm,
Mazda,11.0,0-50tkm,
Mazda,11.0,50-100tkm,
Mazda,11.0,100-150tkm,14480.0
Mazda,11.0,150-200tkm,12725.0
Mazda,11.0,200-250tkm,10400.0
Mazda,11.0,250-300tkm,8630.0
Mazda,11.0,yli300tkm,8270.0
Mazda,12.0,0-50tkm,
Mazda,12.0,50-100tkm,8900.0
Mazda,12.0,100-150tkm,14900.0
Mazda,12.0,150-200tkm,8900.0
Mazda,12.0,200-250tkm,7850.0
Mazda,12.0,250-300tkm,
Mazda,12.0,yli300tkm,
Mazda,13.0,0-50tkm,
Mazda,13.0,50-100tkm,12890.0
Mazda,13.0,100-150tkm,13850.0
Mazda,13.0,150-200tkm,8140.0
Mazda,13.0,200-250tkm,6390.0
Mazda,13.0,250-300tkm,4490.0
Mazda,13.0,yli300tkm,2990.0
Mazda,14.0,0-50tkm,
Mazda,14.0,50-100tkm,10850.0
Mazda,14.0,100-150tkm,14695.0
Mazda,14.0,150-200tkm,6290.0
Mazda,14.0,200-250tkm,6100.0
Mazda,14.0,250-300tkm,4490.0
Mazda,14.0,yli300tkm,1990.0
Mazda,15.0,0-50tkm,
Mazda,15.0,50-100tkm,
Mazda,15.0,100-150tkm,
Mazda,15.0,150-200tkm,6280.0
Mazda,15.0,200-250tkm,4550.0
Mazda,15.0,250-300tkm,3350.0
Mazda,15.0,yli300tkm,
Mazda,16.0,0-50tkm,
Mazda,16.0,50-100tkm,6690.0
Mazda,16.0,100-150tkm,8490.0
Mazda,16.0,150-200tkm,7050.0
Mazda,16.0,200-250tkm,4735.0
Mazda,16.0,250-300tkm,3200.0
Mazda,16.0,yli300tkm,
Mazda,17.0,0-50tkm,
Mazda,17.0,50-100tkm,
Mazda,17.0,100-150tkm,4990.0
Mazda,17.0,150-200tkm,6990.0
Mazda,17.0,200-250tkm,2500.0
Mazda,17.0,250-300tkm,3090.0
Mazda,17.0,yli300tkm,2150.0
Mazda,18.0,0-50tkm,
Mazda,18.0,50-100tkm,5900.0
Mazda,18.0,100-150tkm,
Mazda,18.0,150-200tkm,2870.0
Mazda,18.0,200-250tkm,2900.0
Mazda,18.0,250-300tkm,1990.0
Mazda,18.0,yli300tkm,2300.0
Mazda,19.0,0-50tkm,
Mazda,19.0,50-100tkm,
Mazda,19.0,100-150tkm,
Mazda,19.0,150-200tkm,
Mazda,19.0,200-250tkm,4400.0
Mazda,19.0,250-300tkm,
Mazda,19.0,yli300tkm,
Mazda,20.0,0-50tkm,
Mazda,20.0,50-100tkm,
Mazda,20.0,100-150tkm,
Mazda,20.0,150-200tkm,
Mazda,20.0,200-250tkm,
Mazda,20.0,250-300tkm,
Mazda,20.0,yli300tkm,
Mercedes-Benz,0.0,0-50tkm,61980.0
Mercedes-Benz,0.0,50-100tkm,58490.0
Mercedes-Benz,0.0,100-150tkm,
Mercedes-Benz,0.0,150-200tkm,
Mercedes-Benz,0.0,200-250tkm,
Mercedes-Benz,0.0,250-300tkm,
Mercedes-Benz,0.0,yli300tkm,
Mercedes-Benz,1.0,0-50tkm,51800.0
Mercedes-Benz,1.0,50-100tkm,43850.0
Mercedes-Benz,1.0,100-150tkm,38490.0
Mercedes-Benz,1.0,150-200tkm,41900.0
Mercedes-Benz,1.0,200-250tkm,
Mercedes-Benz,1.0,250-300tkm,
Mercedes-Benz,1.0,yli300tkm,
Mercedes-Benz,2.0,0-50tkm,44850.0
Mercedes-Benz,2.0,50-100tkm,40900.0
Mercedes-Benz,2.0,100-150tkm,35840.0
Mercedes-Benz,2.0,150-200tkm,31475.0
Mercedes-Benz,2.0,200-250tkm,29990.0
Mercedes-Benz,2.0,250-300tkm,37400.0
Mercedes-Benz,2.0,yli300tkm,
Mercedes-Benz,3.0,0-50tkm,36800.0
Mercedes-Benz,3.0,50-100tkm,37150.0
Mercedes-Benz,3.0,100-150tkm,34945.0
Mercedes-Benz,3.0,150-200tkm,31900.0
Mercedes-Benz,3.0,200-250tkm,30490.0
Mercedes-Benz,3.0,250-300tkm,25745.0
Mercedes-Benz,3.0,yli300tkm,25890.0
Mercedes-Benz,4.0,0-50tkm,34900.0
Mercedes-Benz,4.0,50-100tkm,31900.0
Mercedes-Benz,4.0,100-150tkm,30240.0
Mercedes-Benz,4.0,150-200tkm,31650.0
Mercedes-Benz,4.0,200-250tkm,28840.0
Mercedes-Benz,4.0,250-300tkm,18780.0
Mercedes-Benz,4.0,yli300tkm,17350.0
Mercedes-Benz,5.0,0-50tkm,29545.0
Mercedes-Benz,5.0,50-100tkm,27500.0
Mercedes-Benz,5.0,100-150tkm,27740.0
Mercedes-Benz,5.0,150-200tkm,27900.0
Mercedes-Benz,5.0,200-250tkm,25880.0
Mercedes-Benz,5.0,250-300tkm,17500.0
Mercedes-Benz,5.0,yli300tkm,19745.0
Mercedes-Benz,6.0,0-50tkm,26445.0
Mercedes-Benz,6.0,50-100tkm,27950.0
Mercedes-Benz,6.0,100-150tkm,26500.0
Mercedes-Benz,6.0,150-200tkm,25985.0
Mercedes-Benz,6.0,200-250tkm,23800.0
Mercedes-Benz,6.0,250-300tkm,18400.0
Mercedes-Benz,6.0,yli300tkm,22690.0
Mercedes-Benz,7.0,0-50tkm,35715.0
Mercedes-Benz,7.0,50-100tkm,28900.0
Mercedes-Benz,7.0,100-150tkm,25875.0
Mercedes-Benz,7.0,150-200tkm,23860.0
Mercedes-Benz,7.0,200-250tkm,23470.0
Mercedes-Benz,7.0,250-300tkm,21070.0
Mercedes-Benz,7.0,yli300tkm,15540.0
Mercedes-Benz,8.0,0-50tkm,25500.0
Mercedes-Benz,8.0,50-100tkm,24990.0
Mercedes-Benz,8.0,100-150tkm,21765.0
Mercedes-Benz,8.0,150-200tkm,22490.0
Mercedes-Benz,8.0,200-250tkm,18845.0
Mercedes-Benz,8.0,250-300tkm,18900.0
Mercedes-Benz,8.0,yli300tkm,16825.0
Mercedes-Benz,9.0,0-50tkm,122900.0
Mercedes-Benz,9.0,50-100tkm,25185.0
Mercedes-Benz,9.0,100-150tkm,18900.0
Mercedes-Benz,9.0,150-200tkm,18500.0
Mercedes-Benz,9.0,200-250tkm,16890.0
Mercedes-Benz,9.0,250-300tkm,16900.0
Mercedes-Benz,9.0,yli300tkm,13400.0
Mercedes-Benz,10.0,0-50tkm,24900.0
Mercedes-Benz,10.0,50-100tkm,20365.0
Mercedes-Benz,10.0,100-150tkm,18490.0
Mercedes-Benz,10.0,150-200tkm,17900.0
Mercedes-Benz,10.0,200-250tkm,15900.0
Mercedes-Benz,10.0,250-300tkm,14390.0
Mercedes-Benz,10.0,yli300tkm,13695.0
Mercedes-Benz,11.0,0-50tkm,14500.0
Mercedes-Benz,11.0,50-100tkm,49900.0
Mercedes-Benz,11.0,100-150tkm,16195.0
Mercedes-Benz,11.0,150-200tkm,13900.0
Mercedes-Benz,11.0,200-250tkm,13240.0
Mercedes-Benz,11.0,250-300tkm,13890.0
Mercedes-Benz,11.0,yli300tkm,12490.0
Mercedes-Benz,12.0,0-50tkm,11900.0
Mercedes-Benz,12.0,50-100tkm,52800.0
Mercedes-Benz,12.0,100-150tkm,14185.0
Mercedes-Benz,12.0,150-200tkm,13680.0
Mercedes-Benz,12.0,200-250tkm,14900.0
Mercedes-Benz,12.0,250-300tkm,13800.0
Mercedes-Benz,12.0,yli300tkm,10900.0
Mercedes-Benz,13.0,0-50tkm,
Mercedes-Benz,13.0,50-100tkm,80850.0
Mercedes-Benz,13.0,100-150tkm,15340.0
Mercedes-Benz,13.0,150-200tkm,15350.0
Mercedes-Benz,13.0,200-250tkm,12495.0
Mercedes-Benz,13.0,250-300tkm,12945.0
Mercedes-Benz,13.0,yli300tkm,9900.0
Mercedes-Benz,14.0,0-50tkm,19900.0
Mercedes-Benz,14.0,50-100tkm,16180.0
Mercedes-Benz,14.0,100-150tkm,17595.0
Mercedes-Benz,14.0,150-200tkm,12350.0
Mercedes-Benz,14.0,200-250tkm,13835.0
Mercedes-Benz,14.0,250-300tkm,11395.0
Mercedes-Benz,14.0,yli300tkm,9490.0
Mercedes-Benz,15.0,0-50tkm,
Mercedes-Benz,15.0,50-100tkm,
Mercedes-Benz,15.0,100-150tkm,15550.0
Mercedes-Benz,15.0,150-200tkm,8800.0
Mercedes-Benz,15.0,200-250tkm,11390.0
Mercedes-Benz,15.0,250-300tkm,10945.0
Mercedes-Benz,15.0,yli300tkm,9190.0
Mercedes-Benz,16.0,0-50tkm,69900.0
Mercedes-Benz,16.0,50-100tkm,
Mercedes-Benz,16.0,100-150tkm,11490.0
Mercedes-Benz,16.0,150-200tkm,8900.0
Mercedes-Benz,16.0,200-250tkm,12145.0
Mercedes-Benz,16.0,250-300tkm,8445.0
Mercedes-Benz,16.0,yli300tkm,7770.0
Mercedes-Benz,17.0,0-50tkm,
Mercedes-Benz,17.0,50-100tkm,8600.0
Mercedes-Benz,17.0,100-150tkm,13685.0
Mercedes-Benz,17.0,150-200tkm,9315.0
Mercedes-Benz,17.0,200-250tkm,9325.0
Mercedes-Benz,17.0,250-300tkm,7900.0
Mercedes-Benz,17.0,yli300tkm,5900.0
Mercedes-Benz,18.0,0-50tkm,
Mercedes-Benz,18.0,50-100tkm,
Mercedes-Benz,18.0,100-150tkm,12900.0
Mercedes-Benz,18.0,150-200tkm,9450.0
Mercedes-Benz,18.0,200-250tkm,6445.0
Mercedes-Benz,18.0,250-300tkm,7170.0
Mercedes-Benz,18.0,yli300tkm,6695.0
Mercedes-Benz,19.0,0-50tkm,
Mercedes-Benz,19.0,50-100tkm,10295.0
Mercedes-Benz,19.0,100-150tkm,12590.0
Mercedes-Benz,19.0,150-200tkm,7850.0
Mercedes-Benz,19.0,200-250tkm,5195.0
Mercedes-Benz,19.0,250-300tkm,5990.0
Mercedes-Benz,19.0,yli300tkm,3695.0
Mercedes-Benz,20.0,0-50tkm,
Mercedes-Benz,20.0,50-100tkm,
Mercedes-Benz,20.0,100-150tkm,26960.0
Mercedes-Benz,20.0,150-200tkm,9860.0
Mercedes-Benz,20.0,200-250tkm,52500.0
Mercedes-Benz,20.0,250-300tkm,10970.0
Mercedes-Benz,20.0,yli300tkm,7900.0
Mini,0.0,0-50tkm,45300.0
Mini,0.0,50-100tkm,
Mini,0.0,100-150tkm,
Mini,0.0,150-200tkm,
Mini,0.0,200-250tkm,
Mini,0.0,250-300tkm,
Mini,0.0,yli300tkm,
Mini,1.0,0-50tkm,23900.0
Mini,1.0,50-100tkm,
Mini,1.0,100-150tkm,
Mini,1.0,150-200tkm,
Mini,1.0,200-250tkm,
Mini,1.0,250-300tkm,
Mini,1.0,yli300tkm,
Mini,2.0,0-50tkm,22200.0
Mini,2.0,50-100tkm,24390.0
Mini,2.0,100-150tkm,
Mini,2.0,150-200tkm,
Mini,2.0,200-250tkm,
Mini,2.0,250-300tkm,
Mini,2.0,yli300tkm,
Mini,3.0,0-50tkm,28400.0
Mini,3.0,50-100tkm,25290.0
Mini,3.0,100-150tkm,
Mini,3.0,150-200tkm,
Mini,3.0,200-250tkm,
Mini,3.0,250-300tkm,
Mini,3.0,yli300tkm,
Mini,4.0,0-50tkm,18895.0
Mini,4.0,50-100tkm,21320.0
Mini,4.0,100-150tkm,23580.0
Mini,4.0,150-200tkm,
Mini,4.0,200-250tkm,
Mini,4.0,250-300tkm,
Mini,4.0,yli300tkm,
Mini,5.0,0-50tkm,21990.0
Mini,5.0,50-100tkm,18490.0
Mini,5.0,100-150tkm,19120.0
Mini,5.0,150-200tkm,
Mini,5.0,200-250tkm,
Mini,5.0,250-300tkm,
Mini,5.0,yli300tkm,
Mini,6.0,0-50tkm,
Mini,6.0,50-100tkm,17800.0
Mini,6.0,100-150tkm,17690.0
Mini,6.0,150-200tkm,
Mini,6.0,200-250tkm,
Mini,6.0,250-300tkm,
Mini,6.0,yli300tkm,
Mini,7.0,0-50tkm,19970.0
Mini,7.0,50-100tkm,16975.0
Mini,7.0,100-150tkm,12900.0
Mini,7.0,150-200tkm,14090.0
Mini,7.0,200-250tkm,
Mini,7.0,250-300tkm,
Mini,7.0,yli300tkm,
Mini,8.0,0-50tkm,
Mini,8.0,50-100tkm,
Mini,8.0,100-150tkm,
Mini,8.0,150-200tkm,
Mini,8.0,200-250tkm,14390.0
Mini,8.0,250-300tkm,
Mini,8.0,yli300tkm,
Mini,9.0,0-50tkm,
Mini,9.0,50-100tkm,
Mini,9.0,100-150tkm,13990.0
Mini,9.0,150-200tkm,
Mini,9.0,200-250tkm,11900.0
Mini,9.0,250-300tkm,
Mini,9.0,yli300tkm,
Mini,10.0,0-50tkm,
Mini,10.0,50-100tkm,11490.0
Mini,10.0,100-150tkm,10295.0
Mini,10.0,150-200tkm,12780.0
Mini,10.0,200-250tkm,8380.0
Mini,10.0,250-300tkm,
Mini,10.0,yli300tkm,
Mini,11.0,0-50tkm,
Mini,11.0,50-100tkm,12880.0
Mini,11.0,100-150tkm,12994.5
Mini,11.0,150-200tkm,10490.0
Mini,11.0,200-250tkm,7490.0
Mini,11.0,250-300tkm,
Mini,11.0,yli300tkm,
Mini,12.0,0-50tkm,
Mini,12.0,50-100tkm,
Mini,12.0,100-150tkm,10340.0
Mini,12.0,150-200tkm,
Mini,12.0,200-250tkm,
Mini,12.0,250-300tkm,
Mini,12.0,yli300tkm,
Mini,13.0,0-50tkm,
Mini,13.0,50-100tkm,8880.0
Mini,13.0,100-150tkm,8790.0
Mini,13.0,150-200tkm,
Mini,13.0,200-250tkm,7890.0
Mini,13.0,250-300tkm,
Mini,13.0,yli300tkm,
Mini,14.0,0-50tkm,
Mini,14.0,50-100tkm,10125.0
Mini,14.0,100-150tkm,10690.0
Mini,14.0,150-200tkm,11400.0
Mini,14.0,200-250tkm,
Mini,14.0,250-300tkm,
Mini,14.0,yli300tkm,
Mini,15.0,0-50tkm,
Mini,15.0,50-100tkm,
Mini,15.0,100-150tkm,
Mini,15.0,150-200tkm,9950.0
Mini,15.0,200-250tkm,
Mini,15.0,250-300tkm,
Mini,15.0,yli300tkm,
Mini,16.0,0-50tkm,
Mini,16.0,50-100tkm,
Mini,16.0,100-150tkm,6640.0
Mini,16.0,150-200tkm,5930.0
Mini,16.0,200-250tkm,4970.0
Mini,16.0,250-300tkm,
Mini,16.0,yli300tkm,
Mini,17.0,0-50tkm,
Mini,17.0,50-100tkm,
Mini,17.0,100-150tkm,7900.0
Mini,17.0,150-200tkm,6800.0
Mini,17.0,200-250tkm,
Mini,17.0,250-300tkm,
Mini,17.0,yli300tkm,
Mini,18.0,0-50tkm,
Mini,18.0,50-100tkm,
Mini,18.0,100-150tkm,
Mini,18.0,150-200tkm,
Mini,18.0,200-250tkm,
Mini,18.0,250-300tkm,
Mini,18.0,yli300tkm,
Mini,19.0,0-50tkm,
Mini,19.0,50-100tkm,
Mini,19.0,100-150tkm,5980.0
Mini,19.0,150-200tkm,4850.0
Mini,19.0,200-250tkm,
Mini,19.0,250-300tkm,
Mini,19.0,yli300tkm,
Mini,20.0,0-50tkm,
Mini,20.0,50-100tkm,
Mini,20.0,100-150tkm,
Mini,20.0,150-200tkm,
Mini,20.0,200-250tkm,
Mini,20.0,250-300tkm,
Mini,20.0,yli300tkm,
Mitsubishi,0.0,0-50tkm,27895.0
Mitsubishi,0.0,50-100tkm,
Mitsubishi,0.0,100-150tkm,
Mitsubishi,0.0,150-200tkm,
Mitsubishi,0.0,200-250tkm,
Mitsubishi,0.0,250-300tkm,
Mitsubishi,0.0,yli300tkm,
Mitsubishi,1.0,0-50tkm,28990.0
Mitsubishi,1.0,50-100tkm,25730.0
Mitsubishi,1.0,100-150tkm,
Mitsubishi,1.0,150-200tkm,
Mitsubishi,1.0,200-250tkm,
Mitsubishi,1.0,250-300tkm,
Mitsubishi,1.0,yli300tkm,
Mitsubishi,2.0,0-50tkm,25990.0
Mitsubishi,2.0,50-100tkm,23400.0
Mitsubishi,2.0,100-150tkm,
Mitsubishi,2.0,150-200tkm,17490.0
Mitsubishi,2.0,200-250tkm,
Mitsubishi,2.0,250-300tkm,
Mitsubishi,2.0,yli300tkm,
Mitsubishi,3.0,0-50tkm,25475.0
Mitsubishi,3.0,50-100tkm,22990.0
Mitsubishi,3.0,100-150tkm,21490.0
Mitsubishi,3.0,150-200tkm,21300.0
Mitsubishi,3.0,200-250tkm,
Mitsubishi,3.0,250-300tkm,
Mitsubishi,3.0,yli300tkm,
Mitsubishi,4.0,0-50tkm,20390.0
Mitsubishi,4.0,50-100tkm,23140.0
Mitsubishi,4.0,100-150tkm,19980.0
Mitsubishi,4.0,150-200tkm,34490.0
Mitsubishi,4.0,200-250tkm,14890.0
Mitsubishi,4.0,250-300tkm,
Mitsubishi,4.0,yli300tkm,
Mitsubishi,5.0,0-50tkm,21790.0
Mitsubishi,5.0,50-100tkm,21185.0
Mitsubishi,5.0,100-150tkm,18945.0
Mitsubishi,5.0,150-200tkm,17570.0
Mitsubishi,5.0,200-250tkm,10900.0
Mitsubishi,5.0,250-300tkm,
Mitsubishi,5.0,yli300tkm,
Mitsubishi,6.0,0-50tkm,8800.0
Mitsubishi,6.0,50-100tkm,19500.0
Mitsubishi,6.0,100-150tkm,18500.0
Mitsubishi,6.0,150-200tkm,16615.0
Mitsubishi,6.0,200-250tkm,18990.0
Mitsubishi,6.0,250-300tkm,14200.0
Mitsubishi,6.0,yli300tkm,
Mitsubishi,7.0,0-50tkm,20340.0
Mitsubishi,7.0,50-100tkm,19890.0
Mitsubishi,7.0,100-150tkm,17150.0
Mitsubishi,7.0,150-200tkm,14770.0
Mitsubishi,7.0,200-250tkm,12895.0
Mitsubishi,7.0,250-300tkm,
Mitsubishi,7.0,yli300tkm,21650.0
Mitsubishi,8.0,0-50tkm,
Mitsubishi,8.0,50-100tkm,16700.0
Mitsubishi,8.0,100-150tkm,15800.0
Mitsubishi,8.0,150-200tkm,13780.0
Mitsubishi,8.0,200-250tkm,11700.0
Mitsubishi,8.0,250-300tkm,12890.0
Mitsubishi,8.0,yli300tkm,20400.0
Mitsubishi,9.0,0-50tkm,16490.0
Mitsubishi,9.0,50-100tkm,14340.0
Mitsubishi,9.0,100-150tkm,13790.0
Mitsubishi,9.0,150-200tkm,12695.0
Mitsubishi,9.0,200-250tkm,11195.0
Mitsubishi,9.0,250-300tkm,8850.0
Mitsubishi,9.0,yli300tkm,
Mitsubishi,10.0,0-50tkm,
Mitsubishi,10.0,50-100tkm,12390.0
Mitsubishi,10.0,100-150tkm,12790.0
Mitsubishi,10.0,150-200tkm,10840.0
Mitsubishi,10.0,200-250tkm,9690.0
Mitsubishi,10.0,250-300tkm,8700.0
Mitsubishi,10.0,yli300tkm,
Mitsubishi,11.0,0-50tkm,
Mitsubishi,11.0,50-100tkm,11635.0
Mitsubishi,11.0,100-150tkm,12630.0
Mitsubishi,11.0,150-200tkm,10285.0
Mitsubishi,11.0,200-250tkm,9480.0
Mitsubishi,11.0,250-300tkm,10300.0
Mitsubishi,11.0,yli300tkm,
Mitsubishi,12.0,0-50tkm,
Mitsubishi,12.0,50-100tkm,11480.0
Mitsubishi,12.0,100-150tkm,9900.0
Mitsubishi,12.0,150-200tkm,10395.0
Mitsubishi,12.0,200-250tkm,9490.0
Mitsubishi,12.0,250-300tkm,10235.0
Mitsubishi,12.0,yli300tkm,7040.0
Mitsubishi,13.0,0-50tkm,
Mitsubishi,13.0,50-100tkm,
Mitsubishi,13.0,100-150tkm,
Mitsubishi,13.0,150-200tkm,8485.0
Mitsubishi,13.0,200-250tkm,16800.0
Mitsubishi,13.0,250-300tkm,7900.0
Mitsubishi,13.0,yli300tkm,
Mitsubishi,14.0,0-50tkm,
Mitsubishi,14.0,50-100tkm,
Mitsubishi,14.0,100-150tkm,12890.0
Mitsubishi,14.0,150-200tkm,11695.0
Mitsubishi,14.0,200-250tkm,
Mitsubishi,14.0,250-300tkm,14445.0
Mitsubishi,14.0,yli300tkm,6800.0
Mitsubishi,15.0,0-50tkm,
Mitsubishi,15.0,50-100tkm,
Mitsubishi,15.0,100-150tkm,
Mitsubishi,15.0,150-200tkm,4990.0
Mitsubishi,15.0,200-250tkm,21880.0
Mitsubishi,15.0,250-300tkm,5980.0
Mitsubishi,15.0,yli300tkm,7935.0
Mitsubishi,16.0,0-50tkm,
Mitsubishi,16.0,50-100tkm,
Mitsubishi,16.0,100-150tkm,
Mitsubishi,16.0,150-200tkm,
Mitsubishi,16.0,200-250tkm,2795.0
Mitsubishi,16.0,250-300tkm,6710.0
Mitsubishi,16.0,yli300tkm,8890.0
Mitsubishi,17.0,0-50tkm,
Mitsubishi,17.0,50-100tkm,
Mitsubishi,17.0,100-150tkm,9900.0
Mitsubishi,17.0,150-200tkm,24800.0
Mitsubishi,17.0,200-250tkm,6380.0
Mitsubishi,17.0,250-300tkm,
Mitsubishi,17.0,yli300tkm,10895.0
Mitsubishi,18.0,0-50tkm,
Mitsubishi,18.0,50-100tkm,
Mitsubishi,18.0,100-150tkm,12890.0
Mitsubishi,18.0,150-200tkm,
Mitsubishi,18.0,200-250tkm,6845.0
Mitsubishi,18.0,250-300tkm,7990.0
Mitsubishi,18.0,yli300tkm,4595.0
Mitsubishi,19.0,0-50tkm,
Mitsubishi,19.0,50-100tkm,
Mitsubishi,19.0,100-150tkm,
Mitsubishi,19.0,150-200tkm,
Mitsubishi,19.0,200-250tkm,
Mitsubishi,19.0,250-300tkm,9870.0
